,Brand,Model,Year,Engine_Size,Fuel_Type,Transmission,Mileage,Doors,Owner_Count,Price
2953,4,14,2009,1.5,4,2,4339,5,4,8213
2954,7,27,2022,3.4,1,1,68508,2,2,14229
2955,4,16,2006,2.8,2,1,282433,2,4,6551
2956,9,10,2018,1.1,2,2,156396,3,2,9472
2957,8,11,2011,1.5,3,3,173761,3,5,6424
2958,6,12,2020,1.8,3,2,7887,2,2,12742
2959,4,16,2010,1.5,3,3,86892,2,5,7862
2960,10,22,2017,1.8,1,2,37685,2,1,10246
2961,1,3,2003,4.2,3,3,188952,5,3,6420
2962,7,27,2015,3.1,1,1,256058,3,3,8078
2963,7,21,2008,4.5,4,2,246080,5,1,6078
2964,3,13,2001,1.7,2,1,103088,4,4,7538
2965,4,14,2022,1.3,4,3,102092,3,4,9958
2966,5,9,2001,3.9,4,2,85459,5,2,6590
2967,1,4,2020,4.0,2,1,85954,5,1,15880
2968,8,17,2005,4.5,4,1,89422,2,1,9811
2969,9,8,2007,1.6,1,2,67080,3,2,6458
2970,8,17,2007,3.4,1,1,275042,5,4,5599
2971,10,28,2004,4.9,3,2,220473,2,1,6790
2972,4,15,2005,1.8,2,2,13353,5,4,9132
2973,2,1,2007,4.9,3,2,40316,2,5,11293
2974,1,4,2015,4.9,4,2,213995,5,5,9220
2975,1,4,2002,2.1,2,2,249454,2,4,3810
2976,5,5,2017,1.3,2,3,179848,3,3,8903
2977,7,25,2019,4.9,3,2,42389,4,2,14852
2978,5,7,2003,2.9,4,1,63886,3,1,8122
2979,3,20,2013,2.1,4,2,100047,2,4,8099
2980,8,11,2009,3.7,4,3,24132,3,1,10017
2981,2,2,2019,4.3,2,2,187276,2,5,12354
2982,3,19,2020,4.9,1,2,100441,2,4,12991
2983,10,28,2015,1.9,3,2,163910,5,5,8221
2984,10,28,2021,4.1,1,1,37195,4,5,15256
2985,1,3,2014,2.7,3,1,143682,5,2,10626
2986,6,12,2010,3.3,2,1,292576,3,2,8048
2987,10,28,2020,2.2,1,1,34617,4,5,13107
2988,9,10,2018,2.6,3,1,17983,3,3,14240
2989,2,2,2019,4.8,3,1,165434,4,5,13791
2990,7,27,2008,4.8,3,3,72579,4,2,10848
2991,4,16,2017,3.6,2,3,154486,3,3,11710
2992,3,20,2012,1.8,2,2,213510,2,1,7229
2993,4,16,2011,3.5,1,2,191624,4,5,7067
2994,3,13,2022,3.1,3,3,233710,4,4,10125
2995,9,10,2004,3.5,4,2,213763,4,3,4524
2996,2,1,2012,3.2,4,2,106364,3,4,8772
2997,7,21,2016,1.8,4,2,84202,3,1,9015
2998,7,27,2012,1.3,4,3,75977,3,5,7480
2999,4,16,2023,4.1,2,1,230235,5,3,13995
3000,8,6,2015,2.9,2,2,203225,3,2,9435
3001,1,4,2002,1.9,1,2,207014,3,5,2459
3002,2,30,2023,2.2,1,2,280936,4,2,7581
3003,3,19,2021,2.9,4,2,28402,4,3,12731
3004,4,15,2014,1.6,4,2,238558,5,3,5128
3005,3,13,2007,1.9,2,2,203009,3,3,6039
3006,7,21,2017,1.0,2,2,217816,4,5,7843
3007,6,12,2008,1.3,2,2,56405,5,3,8671
3008,9,24,2000,2.4,1,2,157208,4,2,3355
3009,1,3,2001,3.2,1,3,159856,4,3,4402
3010,4,14,2016,4.6,1,1,59450,2,5,13811
3011,2,2,2013,1.3,2,1,34820,3,4,12103
3012,10,18,2016,1.0,2,3,211578,3,2,7668
3013,7,21,2013,4.5,4,3,150515,2,2,9489
3014,5,5,2006,1.9,4,3,112805,2,3,5543
3015,6,26,2004,2.9,3,3,250475,3,1,4190
3016,6,26,2009,2.5,2,2,148855,5,2,8322
3017,3,19,2009,2.4,4,2,18036,4,2,8839
3018,1,4,2020,3.5,3,3,132329,2,2,11953
3019,9,10,2018,3.0,1,2,228362,5,2,7932
3020,9,24,2014,2.4,3,1,131822,2,1,10563
3021,1,4,2023,2.6,1,1,62285,2,5,13854
3022,4,16,2008,2.0,2,1,202191,5,1,7956
3023,2,1,2015,3.7,3,3,94816,5,2,11403
3024,8,11,2019,3.7,1,1,143171,4,2,12136
3025,10,22,2007,4.4,2,3,5568,2,3,12488
3026,6,26,2016,4.8,3,2,1064,2,1,14678
3027,5,9,2013,1.7,2,3,83367,3,4,10032
3028,6,12,2005,4.3,2,3,130852,4,4,9282
3029,5,7,2019,2.5,2,1,262723,4,5,10545
3030,1,23,2009,4.7,1,2,239901,2,2,6701
3031,10,18,2008,2.8,4,3,19835,5,1,8903
3032,3,19,2015,1.3,1,1,282191,2,4,5756
3033,6,26,2008,2.0,2,3,61418,2,1,9271
3034,6,26,2007,1.4,1,3,40965,3,1,6780
3035,5,7,2001,2.8,3,1,282319,2,2,4053
3036,2,1,2016,4.8,3,1,93677,3,3,14326
3037,5,9,2018,1.9,1,1,182852,2,4,9242
3038,9,8,2022,4.0,4,1,66018,4,5,14879
3039,1,3,2013,4.6,3,3,264204,3,2,8315
3040,2,2,2011,2.9,1,3,267798,5,4,4944
3041,10,28,2014,4.4,3,3,200804,3,2,9683
3042,7,21,2002,4.5,1,2,261006,3,5,3979
3043,10,28,2022,2.1,1,3,1906,4,5,12761
3044,4,15,2000,2.2,1,2,151812,4,3,3263
3045,8,6,2011,3.5,1,2,133153,4,4,8236
3046,6,26,2010,2.5,2,1,55812,3,5,11983
3047,10,28,2002,3.0,1,3,175153,5,5,4196
3048,4,15,2002,2.1,4,3,256425,3,5,2000
3049,3,13,2020,3.4,4,3,151481,4,3,10470
3050,4,14,2014,3.8,1,3,164325,3,4,8813
3051,1,4,2004,3.1,4,2,184871,5,1,4702
3052,8,6,2012,1.7,4,2,46963,5,2,8460
3053,3,13,2023,4.8,4,3,144096,4,4,12918
3054,1,23,2000,4.8,1,1,189164,4,2,6616
3055,4,15,2010,4.8,2,3,233196,2,1,9236
3056,8,17,2022,4.5,1,1,19165,2,5,16316
3057,8,11,2017,1.7,1,2,231532,5,4,6269
3058,3,13,2010,4.4,1,1,152466,2,1,9950
3059,7,25,2003,2.2,2,3,180863,5,3,5582
3060,2,30,2013,4.0,1,1,151734,2,3,10465
3061,7,25,2011,1.7,1,3,64106,3,2,7817
3062,10,28,2011,2.4,2,2,229655,3,1,7206
3063,10,28,2015,3.2,4,3,204013,4,5,7719
3064,10,28,2009,1.0,1,1,208583,4,1,5128
3065,5,9,2002,4.7,2,3,61535,3,4,10169
3066,8,17,2011,3.2,3,3,176930,5,2,8061
3067,1,3,2019,2.6,4,3,49817,5,2,11403
3068,7,25,2017,1.4,1,3,212576,2,3,6348
3069,4,16,2008,2.6,1,2,272185,3,4,3656
3070,6,29,2001,3.2,4,2,214674,4,2,3306
3071,2,1,2012,2.5,1,1,252115,2,3,6657
3072,1,23,2019,1.5,4,2,285575,4,2,5588
3073,2,1,2002,4.7,1,2,87544,3,1,7649
3074,9,24,2004,1.1,1,1,35570,3,4,7188
3075,9,8,2011,2.5,2,3,109008,3,4,9719
3076,1,3,2006,1.2,3,2,163168,2,2,4836
3077,2,30,2014,3.5,2,3,87181,5,5,12056
3078,1,3,2005,4.8,4,1,240527,5,1,7089
3079,5,9,2013,1.4,2,1,192393,4,2,9052
3080,10,28,2010,1.7,1,2,206335,3,3,4673
3081,9,8,2018,2.2,1,3,183658,5,5,8026
3082,1,4,2009,4.9,4,2,132063,2,1,9058
3083,9,10,2014,1.0,4,1,223635,3,5,6327
3084,4,15,2019,3.6,1,2,260280,3,5,8194
3085,9,24,2004,5.0,3,2,132068,5,1,8658
3086,2,30,2007,1.5,4,3,181250,4,2,4075
3087,1,4,2017,2.2,2,1,205295,4,1,10794
3088,4,15,2005,3.0,3,2,144199,2,4,6716
3089,4,16,2008,3.5,3,2,284000,4,3,5320
3090,2,2,2002,2.3,4,3,180395,3,4,3392
3091,6,26,2003,3.5,1,3,97355,3,3,6552
3092,4,14,2008,4.9,1,3,92827,2,5,9543
3093,8,11,2004,2.3,2,1,235443,5,2,6391
3094,4,14,2017,2.0,4,3,68000,5,4,9840
3095,4,14,2001,1.6,1,1,89796,4,3,5704
3096,6,26,2020,4.7,4,3,186954,5,2,11060
3097,9,24,2001,4.5,1,3,210371,5,1,4692
3098,8,11,2002,2.5,2,2,49187,2,3,8216
3099,8,11,2017,2.5,4,1,44142,4,2,12317
3100,10,22,2010,1.6,3,1,255550,5,4,6089
3101,8,11,2008,2.3,4,3,150136,2,1,5797
3102,4,15,2011,3.0,1,1,126817,2,4,9363
3103,4,14,2017,4.1,2,1,268157,3,5,11436
3104,1,23,2020,5.0,1,1,56508,3,3,15469
3105,7,21,2002,4.4,2,1,83927,2,3,10921
3106,8,11,2015,4.3,3,1,218104,3,1,11037
3107,4,15,2016,3.6,3,3,271745,4,5,8065
3108,7,27,2010,1.5,1,3,215696,5,4,4286
3109,8,11,2020,1.3,3,2,201528,5,2,8369
3110,8,17,2021,4.8,1,1,181278,2,4,13074
3111,6,26,2014,2.0,1,2,222492,4,3,5850
3112,1,3,2004,4.0,1,1,126911,5,3,8261
3113,10,28,2005,4.9,2,2,195620,3,2,8587
3114,6,29,2001,2.7,4,3,177686,3,2,3546
3115,3,19,2008,4.0,2,2,229386,3,2,7912
3116,1,4,2023,1.8,1,3,60422,2,1,11591
3117,5,5,2011,3.3,1,1,281236,2,2,6575
3118,6,12,2015,1.6,4,1,202711,3,1,7645
3119,6,29,2019,2.1,4,2,280632,3,1,6287
3120,9,8,2003,3.9,2,3,182192,4,4,7256
3121,7,25,2018,3.3,4,3,27157,5,3,12256
3122,2,1,2000,5.0,4,3,199363,5,1,5112
3123,7,25,2022,4.9,4,2,6863,2,1,15462
3124,10,18,2014,3.4,1,1,89526,5,3,11409
3125,9,8,2019,3.5,3,1,96903,5,2,13861
3126,5,7,2001,4.0,3,1,35704,5,3,10185
3127,9,24,2014,3.5,3,3,161187,3,4,9576
3128,1,23,2009,3.5,2,2,76449,4,2,10771
3129,1,3,2001,3.9,4,2,19843,3,4,7903
3130,2,2,2000,1.2,3,2,103614,2,4,4227
3131,7,27,2005,3.4,3,2,256607,2,2,4867
3132,4,14,2013,1.4,1,1,204333,5,1,6813
3133,2,30,2019,3.2,4,2,283521,3,1,7329
3134,7,21,2023,2.7,2,2,201672,3,4,11666
3135,1,3,2022,1.5,2,3,222668,4,3,9746
3136,8,11,2001,2.6,1,2,43761,5,5,6124
3137,5,7,2001,4.7,4,1,59718,2,2,9405
3138,5,5,2006,1.1,3,1,14039,2,2,9219
3139,3,13,2013,1.6,3,2,141716,4,5,7765
3140,9,10,2022,2.4,1,3,104599,2,5,11008
3141,3,20,2017,1.9,3,2,282278,3,5,6454
3142,10,22,2001,2.5,2,3,210985,3,5,4680
3143,6,26,2002,2.1,3,1,79025,5,5,7719
3144,6,26,2022,3.0,2,1,52689,2,1,16146
3145,5,5,2018,4.0,3,3,184080,3,4,10818
3146,7,27,2007,2.8,1,2,185683,5,2,5286
3147,10,18,2018,4.6,2,1,237720,4,4,12845
3148,4,16,2018,4.0,2,2,6098,4,5,15378
3149,2,2,2005,4.3,2,1,272769,4,1,7944
3150,10,18,2007,2.9,2,2,13144,2,4,10837
3151,8,6,2023,4.2,4,2,18248,2,5,14835
3152,2,1,2007,2.8,3,2,238724,3,2,5225
3153,3,13,2003,2.6,1,3,286590,3,4,2000
3154,5,5,2011,4.2,2,3,291049,4,2,7779
3155,10,18,2006,2.3,4,1,163052,3,4,6438
3156,4,15,2018,4.7,2,2,8898,3,5,16022
3157,1,3,2004,3.9,4,1,228725,2,5,6125
3158,8,6,2016,2.1,4,3,8126,4,3,10837
3159,8,11,2009,4.2,1,3,221870,2,4,6562
3160,4,15,2021,4.0,3,1,133334,5,1,14233
3161,4,15,2006,4.4,3,1,276855,5,2,7262
3162,5,7,2003,4.6,2,2,162129,2,2,8357
3163,3,20,2022,4.4,3,2,62734,5,1,14845
3164,2,30,2008,2.4,4,1,2880,3,4,10342
3165,3,20,2016,2.9,4,2,10380,5,2,11592
3166,7,27,2003,4.4,2,1,173173,4,1,9436
3167,1,4,2010,1.1,2,2,13601,3,1,9927
3168,1,4,2012,4.4,3,1,57938,3,3,13441
3169,3,13,2011,3.8,3,1,122142,5,2,11257
3170,6,29,2011,4.7,1,3,51514,2,2,11069
3171,7,27,2018,3.0,1,2,116209,5,2,10175
3172,5,5,2020,2.9,4,3,125825,3,5,10483
3173,6,29,2003,3.1,1,3,235029,5,2,3399
3174,7,25,2013,2.1,2,1,61878,5,4,12362
3175,1,23,2009,2.7,2,2,62039,3,2,10259
3176,5,7,2019,3.3,4,1,15599,5,3,14288
3177,5,9,2019,4.9,2,1,73887,2,4,16722
3178,2,2,2006,2.5,1,3,232088,3,3,3758
3179,2,1,2017,1.7,2,2,166412,3,1,9571
3180,3,20,2018,1.7,4,1,70260,5,4,11294
3181,7,21,2006,3.0,1,2,110232,2,3,6695
3182,6,26,2016,3.6,4,1,228179,5,3,9436
3183,1,4,2020,3.2,3,1,220296,2,5,11394
3184,9,24,2003,3.5,2,1,15300,4,5,11694
3185,7,25,2016,4.1,1,3,234176,2,2,8316
3186,3,13,2007,4.9,1,1,247098,5,5,7658
3187,3,13,2015,1.7,2,1,55038,4,2,12699
3188,4,15,2015,1.2,2,2,178698,5,3,8226
3189,9,8,2002,4.0,3,2,239428,5,1,4911
3190,10,28,2003,1.1,3,1,75829,2,3,7083
3191,2,30,2013,1.4,3,3,72172,3,4,8956
3192,8,11,2022,4.7,4,2,286738,2,3,9665
3193,4,16,2008,4.7,2,3,45559,3,1,12288
3194,10,18,2001,2.7,4,1,155536,5,3,5489
3195,8,6,2017,3.3,3,3,141231,3,1,10675
3196,3,13,2013,3.3,2,1,184018,4,3,11119
3197,10,28,2014,2.2,2,3,229476,5,3,7910
3198,4,15,2011,1.4,3,3,151995,3,1,6760
3199,7,27,2011,1.9,3,2,191680,2,4,6466
3200,10,22,2005,4.9,2,2,464,3,3,12490
3201,9,24,2012,1.1,4,3,159339,2,4,5613
3202,9,24,2015,4.6,1,2,13395,5,5,12932
3203,3,19,2018,2.0,1,1,27151,4,2,12456
3204,4,14,2016,1.5,1,1,72633,2,4,10447
3205,9,24,2016,4.0,3,1,137486,2,5,12650
3206,9,10,2005,3.1,1,1,115517,2,1,7889
3207,4,15,2005,2.1,3,1,79897,5,3,8602
3208,1,4,2012,3.7,1,1,51665,2,3,11866
3209,2,1,2017,1.4,2,2,3410,4,1,12531
3210,5,7,2010,1.3,3,3,113673,2,2,7126
3211,5,5,2012,3.6,3,3,299818,2,1,6303
3212,4,16,2005,3.3,1,3,166957,5,3,5560
3213,9,24,2021,4.8,1,2,104524,2,3,13109
3214,6,26,2013,4.2,2,1,233376,5,1,11032
3215,2,1,2019,1.9,1,3,248734,2,2,6725
3216,8,11,2002,2.8,1,2,218885,5,1,3122
3217,4,14,2005,2.7,3,3,241335,5,3,4473
3218,9,24,2008,3.9,1,1,61794,3,5,10664
3219,5,7,2018,1.4,2,3,132394,5,3,10252
3220,10,28,2014,4.7,3,3,77660,2,2,12446
3221,8,17,2015,2.7,3,3,72565,3,4,10848
3222,4,16,2007,3.0,3,1,145166,2,1,8796
3223,6,26,2012,1.8,2,2,268663,3,5,6126
3224,9,24,2019,4.8,1,2,235390,5,2,9892
3225,10,28,2009,1.9,2,2,206148,5,2,6577
3226,5,7,2017,4.6,1,1,133555,2,1,12628
3227,6,29,2007,2.8,1,1,231194,2,1,5876
3228,7,25,2013,3.2,3,1,129599,2,4,11108
3229,10,22,2023,3.8,1,2,33833,3,3,14123
3230,2,1,2003,1.3,1,2,59817,3,5,5103
3231,4,14,2023,4.6,2,3,26070,2,4,17078
3232,7,27,2010,1.1,2,1,48286,4,3,10734
3233,10,22,2006,3.0,2,1,77120,2,3,10857
3234,2,1,2016,4.7,1,1,141532,5,1,12269
3235,4,16,2002,3.3,3,2,280773,5,5,3384
3236,6,26,2023,4.6,1,3,153793,4,3,12524
3237,9,10,2000,4.9,3,2,40527,3,1,9189
3238,8,17,2022,2.9,4,3,37227,3,2,12855
3239,2,1,2000,4.2,2,1,200754,4,3,7784
3240,6,26,2020,2.4,2,1,30068,3,1,15398
3241,3,19,2004,2.4,1,3,176865,5,5,4162
3242,5,7,2002,2.8,2,2,79829,3,4,7903
3243,4,16,2013,3.8,3,3,279744,2,1,7205
3244,9,24,2013,3.6,4,1,114121,2,1,10817
3245,4,16,2016,4.2,4,2,156634,2,2,9967
3246,6,29,2015,2.1,1,2,184933,5,1,7001
3247,8,11,2011,3.6,1,2,52920,2,4,9941
3248,4,14,2000,2.9,2,3,257314,4,2,3853
3249,8,11,2012,1.7,4,1,32575,5,2,10248
3250,3,20,2007,4.2,3,2,129413,4,5,8811
3251,3,13,2004,3.5,1,1,31788,3,1,9664
3252,6,29,2003,3.2,4,3,19907,4,4,7801
3253,3,19,2000,5.0,3,3,94803,2,1,8203
3254,10,18,2002,2.1,2,2,217899,5,3,4442
3255,9,24,2020,1.4,1,3,280732,4,3,5885
3256,10,22,2000,2.3,3,2,247828,2,1,2443
3257,10,18,2018,2.1,2,2,266946,4,3,8261
3258,5,5,2019,1.4,4,2,169170,4,4,7816
3259,2,30,2001,2.8,3,2,93899,4,4,6322
3260,8,17,2011,4.1,1,3,196806,3,5,7563
3261,6,26,2008,3.2,1,3,83330,5,5,8033
3262,8,11,2021,3.9,4,2,16170,4,4,13976
3263,5,9,2022,3.8,2,1,245725,4,2,13085
3264,7,25,2016,4.2,3,2,288473,4,3,8330
3265,8,11,2008,1.5,4,2,180724,3,5,4385
3266,1,4,2013,4.2,1,2,186877,3,2,8462
3267,9,8,2004,1.2,4,2,117856,3,1,4142
3268,5,7,2010,3.1,4,2,112998,5,1,7940
3269,5,9,2007,3.8,4,2,183634,4,3,6327
3270,2,2,2020,1.1,2,1,159745,4,5,11505
3271,3,20,2015,4.7,2,2,30179,4,1,14696
3272,4,15,2000,3.9,2,2,257208,3,2,4855
3273,4,14,2009,4.7,4,2,175410,4,1,7991
3274,3,19,2020,3.6,4,2,135042,4,4,10999
3275,9,10,2005,1.9,4,3,153255,3,2,4434
3276,1,3,2021,4.3,4,2,18069,2,3,14338
3277,5,5,2009,1.7,3,2,133329,4,5,6833
3278,4,15,2011,3.6,2,2,250467,4,3,7990
3279,10,18,2005,4.1,3,2,268530,5,1,5329
3280,9,8,2000,4.8,2,3,43037,5,3,10039
3281,10,18,2008,3.9,2,1,6053,5,2,13778
3282,7,25,2006,2.5,3,2,251354,5,4,4372
3283,5,7,2009,4.6,3,2,158411,3,4,9231
3284,5,7,2003,3.9,2,3,249104,5,4,5917
3285,1,23,2018,2.4,2,1,50466,2,1,14390
3286,8,6,2013,3.9,4,2,29334,3,3,11313
3287,2,30,2008,2.5,2,3,261973,4,2,5760
3288,1,23,2003,3.0,2,2,82693,4,1,8346
3289,9,8,2012,1.3,1,1,143095,5,1,7638
3290,5,5,2006,4.5,2,1,21478,4,4,13470
3291,9,8,2019,2.3,1,2,49227,4,2,11115
3292,6,12,2007,2.3,3,2,185938,2,2,5781
3293,5,5,2020,4.5,2,1,288635,4,5,12327
3294,6,29,2019,1.1,2,3,105555,3,3,10788
3295,1,3,2006,3.4,2,2,289298,2,2,5514
3296,1,3,2010,1.7,3,2,246548,2,3,4869
3297,5,9,2014,3.9,4,2,98449,5,4,10231
3298,3,13,2015,3.8,3,1,175806,5,2,11383
3299,7,25,2007,3.4,2,3,256558,2,4,6468
3300,9,10,2005,1.1,4,2,208422,3,4,2531
3301,1,3,2001,4.4,2,1,17528,5,5,11949
3302,1,4,2016,4.6,2,1,19046,3,1,16619
3303,3,13,2018,1.5,2,2,98136,5,5,11037
3304,3,19,2016,4.6,1,2,118502,3,1,11129
3305,7,25,2011,1.4,2,3,180812,5,5,7183
3306,9,8,2009,4.9,2,2,242655,4,3,8846
3307,4,15,2003,3.8,4,3,262792,3,5,3544
3308,1,4,2011,4.7,1,3,134561,5,1,9408
3309,4,15,2018,4.8,2,1,173693,3,2,14326
3310,3,20,2001,4.7,1,2,122928,3,2,6641
3311,10,18,2001,3.0,3,1,38726,2,2,9125
3312,3,20,2012,1.4,1,1,192630,4,2,6747
3313,8,6,2014,4.8,1,2,148417,2,2,10131
3314,9,24,2023,4.3,4,3,140554,4,2,12488
3315,2,30,2021,4.4,4,3,161063,3,1,11578
3316,4,16,2007,3.0,3,2,219068,3,5,5818
3317,6,29,2022,1.4,2,3,179768,3,2,10504
3318,10,22,2005,3.8,3,3,293937,4,3,4521
3319,2,2,2017,4.8,2,1,5686,2,1,17386
3320,9,24,2017,2.5,1,3,144055,2,5,8818
3321,9,8,2016,2.2,2,2,259242,2,5,7915
3322,6,12,2003,4.0,4,1,219313,2,5,6113
3323,7,21,2004,4.8,3,1,188578,3,4,8828
3324,3,20,2017,2.4,1,3,78114,3,4,10037
3325,5,7,2017,3.8,2,1,218815,3,3,12123
3326,5,9,2015,1.0,3,2,31953,4,4,9960
3327,10,18,2011,1.3,1,2,158466,3,5,5530
3328,6,26,2001,1.1,3,3,51025,5,4,5479
3329,1,4,2004,1.9,4,1,78643,2,4,7127
3330,6,26,2022,1.2,3,1,188526,4,4,10629
3331,10,28,2006,1.3,2,1,242962,5,4,5840
3332,1,3,2007,3.7,2,1,34075,3,1,12718
3333,5,9,2012,3.7,2,1,74879,2,5,13402
3334,1,4,2009,2.8,1,2,195158,4,2,5696
3335,8,11,2004,2.7,4,3,208100,5,5,3838
3336,8,17,2008,2.8,1,2,267054,2,3,3958
3337,4,16,2017,4.8,3,2,94922,5,4,13101
3338,7,25,2012,2.3,1,1,182254,4,2,7854
3339,10,18,2015,1.5,4,2,81504,5,1,8469
3340,7,21,2008,3.2,1,3,208070,2,5,5538
3341,10,18,2014,4.5,4,1,108746,2,5,12125
3342,5,5,2003,2.2,3,1,132362,4,1,7052
3343,5,9,2022,3.1,2,3,288024,5,4,10039
3344,10,28,2020,1.5,2,2,287278,3,3,7854
3345,5,5,2011,2.1,1,2,96697,5,2,7566
3346,5,9,2017,4.8,1,1,45576,2,4,14588
3347,4,14,2003,4.4,2,1,99011,4,1,10919
3348,1,23,2017,3.6,3,2,203663,3,3,9726
3349,4,14,2012,2.2,2,2,30438,2,4,11291
3350,9,8,2018,2.1,3,1,145579,3,2,11188
3351,9,8,2015,2.3,4,3,245126,3,3,5997
3352,1,4,2010,1.1,4,1,70800,3,3,8284
3353,4,15,2022,4.4,4,3,165541,3,1,11789
3354,6,12,2002,3.5,3,3,30233,2,5,8595
3355,2,1,2004,3.3,3,1,202088,2,4,7058
3356,8,17,2015,2.8,2,1,153011,3,2,11839
3357,2,30,2012,1.6,4,1,67160,4,3,9456
3358,4,15,2007,1.3,2,3,7611,3,1,9347
3359,9,24,2011,3.1,3,3,60048,5,1,10299
3360,9,10,2020,4.3,2,3,259708,3,4,11205
3361,5,9,2009,1.5,3,3,226058,4,4,4778
3362,4,15,2010,4.1,4,1,292108,4,4,6857
3363,10,18,2003,1.2,4,2,163611,5,4,2927
3364,4,14,2021,5.0,3,2,213777,4,4,12124
3365,3,13,2002,4.4,4,2,282381,5,1,3452
3366,2,30,2016,3.7,1,2,8605,5,1,12427
3367,8,17,2011,2.0,1,1,171458,4,1,7470
3368,10,22,2012,3.5,3,3,175562,4,5,8688
3369,9,8,2004,1.5,3,2,253703,3,5,2725
3370,7,25,2012,2.7,3,1,80248,5,4,11295
3371,2,1,2004,2.9,4,1,203128,2,3,5637
3372,6,12,2008,1.3,3,1,40014,3,4,9499
3373,6,29,2012,3.1,2,1,57470,5,3,13150
3374,5,9,2003,2.1,3,3,18980,2,4,7720
3375,9,8,2010,2.6,1,3,256743,2,1,4565
3376,8,6,2017,1.5,4,1,99485,5,2,10210
3377,2,2,2002,3.1,2,1,105904,2,3,9181
3378,7,27,2018,4.8,2,1,286450,5,5,12071
3379,6,26,2006,4.9,2,3,76978,4,3,11260
3380,6,29,2000,2.7,4,1,38496,2,3,7530
3381,3,19,2016,4.9,2,2,110431,5,2,13591
3382,8,6,2009,3.3,1,1,277044,3,2,6059
3383,4,15,2013,2.9,1,3,150643,4,4,7887
3384,6,29,2000,2.1,3,2,93376,5,5,5332
3385,1,3,2000,4.7,3,2,277622,4,4,4247
3386,4,14,2018,3.7,2,3,219198,2,1,10816
3387,4,14,2017,3.0,4,3,78527,2,4,10629
3388,2,1,2000,1.5,3,1,37505,2,5,7349
3389,10,28,2019,1.0,3,3,85468,4,5,10090
3390,7,21,2020,2.5,1,2,229237,2,1,8015
3391,3,13,2019,1.9,2,3,183579,2,5,10028
3392,8,17,2009,3.7,2,1,150699,5,4,10986
3393,7,25,2001,4.3,1,1,37724,2,5,9445
3394,8,17,2012,2.1,3,2,222392,2,5,6352
3395,7,27,2009,1.7,3,1,15117,4,2,10697
3396,2,1,2002,1.5,2,1,229644,4,1,5107
3397,3,19,2009,2.5,3,1,184256,5,3,8114
3398,1,4,2023,3.3,2,2,167226,3,5,12955
3399,4,16,2018,3.2,3,3,280596,3,1,8088
3400,7,27,2021,2.5,4,1,209544,3,5,10209
3401,4,15,2000,4.8,3,3,66401,2,5,8571
3402,4,15,2003,3.1,4,2,79442,3,2,6511
3403,2,1,2020,4.6,4,1,285151,4,1,10496
3404,2,1,2016,3.7,1,3,164408,5,3,9311
3405,5,5,2001,3.4,2,3,276695,5,3,4266
3406,7,25,2010,4.4,4,1,54011,5,3,11919
3407,4,14,2020,2.8,1,1,8303,2,3,14233
3408,2,30,2001,1.5,3,1,185862,4,1,4682
3409,6,29,2011,4.4,3,1,47786,3,1,13344
3410,8,6,2007,3.6,4,1,262571,4,3,6048
3411,3,19,2018,4.2,2,2,146145,4,3,12777
3412,2,30,2001,2.5,3,3,164351,5,3,4612
3413,10,22,2018,3.4,3,3,218439,4,5,9531
3414,6,26,2010,2.7,4,2,228021,5,4,5239
3415,8,11,2014,3.3,3,3,113081,2,4,10338
3416,1,4,2020,3.9,3,3,56504,2,1,13869
3417,4,15,2012,4.4,1,2,72901,5,1,10641
3418,7,27,2010,1.6,3,1,290236,5,4,5395
3419,8,11,2005,2.1,1,1,15630,2,5,8887
3420,6,29,2016,3.2,2,3,98175,5,4,12136
3421,7,27,2023,4.2,4,2,252286,4,4,10154
3422,2,2,2003,1.6,3,1,190931,3,5,5281
3423,7,21,2019,4.2,1,1,165768,2,1,12184
3424,4,15,2005,1.5,1,1,54274,5,4,7514
3425,1,4,2005,4.7,4,2,55577,4,5,9188
3426,8,11,2018,1.7,4,2,162443,2,5,7951
3427,5,7,2005,5.0,1,2,192853,5,1,6742
3428,1,3,2003,2.8,3,1,239707,2,5,5505
3429,7,25,2012,2.8,2,3,154469,3,4,9410
3430,10,22,2020,1.8,2,1,173956,2,2,11920
3431,3,19,2021,4.4,2,2,141211,2,3,13975
3432,6,26,2009,2.8,2,1,155905,2,1,9981
3433,4,15,2014,1.6,3,3,134678,3,5,8206
3434,5,9,2018,3.4,4,2,114354,2,1,10612
3435,9,10,2009,1.9,1,3,207922,2,1,4541
3436,3,19,2017,1.3,4,1,248197,3,2,7036
3437,10,22,2013,2.5,3,2,184260,4,2,7814
3438,6,12,2018,1.9,4,3,70221,3,2,9995
3439,6,12,2005,1.3,3,1,244352,3,3,4512
3440,4,15,2015,4.5,4,2,232959,5,1,8440
3441,10,22,2017,2.2,1,3,39488,2,1,10610
3442,1,3,2013,3.2,4,1,105211,3,3,10595
3443,9,8,2012,1.9,1,3,157819,5,1,6443
3444,6,26,2017,1.2,4,1,186933,2,4,8161
3445,5,9,2023,2.4,3,1,157233,2,3,12755
3446,4,15,2010,2.4,3,1,87991,5,4,10240
3447,4,15,2000,3.6,4,1,53225,2,4,8135
3448,8,11,2015,4.7,1,1,221990,3,3,10360
3449,1,23,2016,3.6,2,2,136826,4,3,11763
3450,3,19,2011,4.8,4,2,261385,4,4,6972
